id,accepts_marketing,created_at,gender,first_name,last_name,email,phone_number,tax_exempt,order_count,total_spend,country,verified_email,new_vs_repeat,state
184,no,2022-05-15,female,Bethany,Davis,bethanydavis@fakeshopify.com,844.723.5075,yes,0,0,Cameroon,no,new,NY
185,no,2022-04-22,female,Cassandra,Hoffman,cassandrahoffman@fakeshopify.com,138-671-7999x3210,no,8,926.2137099019145,Turkmenistan,yes,repeat,MA
186,no,2022-03-19,male,Stephen,Kaufman,stephenkaufman@fakeshopify.com,(510)775-9645x3447,no,1,121.23517429419056,Lao People's Democratic Republic,no,new,MA
187,no,2022-01-05,female,Meagan,Sharp,meagansharp@fakeshopify.com,001-538-807-8736x56941,no,8,799.9910967599247,Kyrgyz Republic,yes,repeat,NY
188,no,2022-01-14,female,Tabitha,Juarez,tabithajuarez@fakeshopify.com,428-518-9117x2324,yes,3,283.8745777838932,Guadeloupe,no,repeat,TX
189,yes,2022-03-24,female,Jessica,Bauer,jessicabauer@fakeshopify.com,001-009-745-6932,no,1,173.68074647298874,Luxembourg,yes,new,OR
190,no,2022-03-29,male,Kenneth,Hall,kennethhall@fakeshopify.com,474-958-0491x328,yes,1,101.72816242251592,Honduras,yes,new,OR
191,no,2022-04-26,male,Jon,Martin,jonmartin@fakeshopify.com,982-946-3296,no,7,652.0084420108649,Bouvet Island (Bouvetoya),no,repeat,CA
192,no,2022-03-16,male,Casey,Rowland,caseyrowland@fakeshopify.com,410-225-8765x083,yes,2,240.24119166931305,Chad,no,repeat,NY
193,no,2022-04-17,male,Gregory,Peck,gregorypeck@fakeshopify.com,(054)708-4311x632,yes,2,154.93570149205806,Ireland,yes,repeat,TX
194,no,2022-01-24,male,Bryce,Davis,brycedavis@fakeshopify.com,728.122.7792x594,no,0,0,Ireland,no,new,TX
195,no,2022-01-28,male,Jason,Gibbs,jasongibbs@fakeshopify.com,067.910.5200x5156,yes,6,529.4517730375333,Mauritania,no,repeat,TX
196,yes,2022-02-05,male,Kevin,Stevens,kevinstevens@fakeshopify.com,(607)184-2967x477,no,3,253.97627269091473,Georgia,yes,repeat,OR
197,no,2022-04-08,male,Benjamin,Mcdonald,benjaminmcdonald@fakeshopify.com,368-142-9709x442,no,6,638.8731273181672,Australia,no,repeat,MA
198,no,2022-05-07,female,Kathryn,Young,kathrynyoung@fakeshopify.com,001-664-712-0814x3251,yes,9,771.5999890380176,Nepal,yes,repeat,MA
199,no,2022-03-01,male,Robert,Valencia,robertvalencia@fakeshopify.com,(249)312-9755x1284,no,2,110.04235815896209,Zambia,no,repeat,TX
200,no,2022-04-06,male,Michael,Mccarthy,michaelmccarthy@fakeshopify.com,899-957-4282,yes,7,700.1971246791288,El Salvador,yes,repeat,NY
201,no,2022-04-15,female,Margaret,Thomas,margaretthomas@fakeshopify.com,081-007-2014x400,no,1,156.60832824905623,South Georgia and the South Sandwich Islands,yes,new,TX
202,no,2022-04-13,female,Lisa,Gregory,lisagregory@fakeshopify.com,+1-553-697-6574x2607,yes,9,766.889978210914,Isle of Man,no,repeat,MA
203,no,2022-04-19,female,Rachel,Green,rachelgreen@fakeshopify.com,0839157837,yes,9,1014.6880194768454,Trinidad and Tobago,yes,repeat,NY
204,no,2022-02-18,male,Michael,Zamora,michaelzamora@fakeshopify.com,+1-791-327-4892x8652,yes,5,360.5592859598332,Kazakhstan,yes,repeat,NJ
205,no,2022-01-02,female,Catherine,Marquez,catherinemarquez@fakeshopify.com,711-325-1006,no,3,178.2619292319672,New Caledonia,yes,repeat,TX
206,no,2022-01-07,male,Austin,Wiley,austinwiley@fakeshopify.com,(439)405-0632x0763,no,0,0,Saint Lucia,yes,new,CA
207,no,2022-03-04,male,Nathan,Roberts,nathanroberts@fakeshopify.com,652.476.7410,yes,2,225.6119604266266,Estonia,no,repeat,OR
208,no,2022-04-03,female,Karen,Wheeler,karenwheeler@fakeshopify.com,876-928-9442,no,5,739.5709493904836,United Kingdom,yes,repeat,TX
209,no,2022-05-01,male,Daniel,Nelson,danielnelson@fakeshopify.com,+1-783-157-2902,yes,2,113.66390769320597,Fiji,yes,repeat,CA
210,no,2022-05-09,male,Scott,Mcmahon,scottmcmahon@fakeshopify.com,+1-352-320-1519,no,8,978.9260030042612,Eritrea,no,repeat,TX
211,no,2022-03-05,female,Kathryn,Schwartz,kathrynschwartz@fakeshopify.com,001-286-636-0429,yes,5,514.291805029788,Burkina Faso,no,repeat,CA
212,yes,2022-01-03,female,Laurie,Brooks,lauriebrooks@fakeshopify.com,025-853-5892x30391,yes,5,693.36980293725,Cook Islands,no,repeat,NJ
213,no,2022-01-03,female,Brandi,Roberts,brandiroberts@fakeshopify.com,(840)734-5290x70799,no,0,0,Bahamas,no,new,TX
214,no,2022-04-04,male,Michael,Ford,michaelford@fakeshopify.com,+1-465-042-0418,no,9,856.0230380374527,Zambia,no,repeat,CA
215,no,2022-05-05,male,Darryl,Mills,darrylmills@fakeshopify.com,256-097-9717x8379,no,4,643.7644577329229,Central African Republic,no,repeat,OR
216,no,2022-04-10,female,Caroline,Woods,carolinewoods@fakeshopify.com,672.099.3707x340,no,0,0,Latvia,no,new,NY
217,no,2022-05-10,female,April,Garrett,aprilgarrett@fakeshopify.com,417-363-0624x751,no,3,94.0561588311271,Panama,yes,repeat,OR
218,no,2022-02-01,male,Cory,Carter,corycarter@fakeshopify.com,353.736.4200x6960,yes,4,362.6394607078038,Bulgaria,no,repeat,MA
219,no,2022-02-28,male,Robert,Booker,robertbooker@fakeshopify.com,221.423.8568x5812,yes,7,380.78844799048346,Turkey,yes,repeat,NY
220,yes,2022-02-06,female,Lisa,Davis,lisadavis@fakeshopify.com,2280028955,yes,0,0,Australia,yes,new,OR
221,no,2022-01-28,male,Randy,Moran,randymoran@fakeshopify.com,(755)035-2710x45635,yes,1,290.35110604931765,Barbados,no,new,NJ
222,no,2022-04-18,female,Kim,Harris,kimharris@fakeshopify.com,(094)246-2941,yes,6,605.5007135921543,Dominican Republic,no,repeat,OR
223,no,2022-03-30,female,Christie,Mullen,christiemullen@fakeshopify.com,775.276.3447x1447,yes,7,653.2922371314753,Panama,yes,repeat,MA
224,no,2022-03-16,female,Felicia,Carpenter,feliciacarpenter@fakeshopify.com,325.769.6790,no,7,627.5598224463093,Zimbabwe,yes,repeat,NY
225,no,2022-04-03,male,Brett,Watson,brettwatson@fakeshopify.com,(883)682-2826,yes,8,1062.5156143604288,Cayman Islands,no,repeat,NY
226,no,2022-02-02,male,Michael,Meadows,michaelmeadows@fakeshopify.com,+1-403-435-5906x033,no,1,160.13300596170353,Netherlands,yes,new,NJ
227,no,2022-03-01,female,Regina,Ortega,reginaortega@fakeshopify.com,001-172-042-8999x2016,no,2,123.43831609883414,Turkmenistan,no,repeat,TX
228,yes,2022-03-18,female,Diana,Douglas,dianadouglas@fakeshopify.com,063.708.0479,yes,6,515.5423423306365,Czech Republic,no,repeat,NJ
229,no,2022-05-01,female,Kara,Huang,karahuang@fakeshopify.com,940.835.4164,no,6,448.4261025935968,Mayotte,yes,repeat,CA
230,yes,2022-02-24,male,George,Durham,georgedurham@fakeshopify.com,382.157.6114,no,5,674.2585975198181,Bermuda,yes,repeat,MA
231,no,2022-05-05,male,Vincent,Lewis,vincentlewis@fakeshopify.com,708.783.3552x180,yes,4,760.4459714064074,Malawi,no,repeat,NJ
232,no,2022-02-25,male,Alan,Thomas,alanthomas@fakeshopify.com,473-514-0412x0295,yes,0,0,Saint Kitts and Nevis,no,new,NJ
233,no,2022-02-17,female,Kelly,Jackson,kellyjackson@fakeshopify.com,336.487.3384x24630,no,6,476.9565825364357,Liberia,no,repeat,NJ
234,no,2022-03-14,male,Robert,Valencia,robertvalencia@fakeshopify.com,205.453.3473x02132,yes,2,309.6224406357497,Cuba,yes,repeat,NY
235,no,2022-02-11,female,Julia,Miller,juliamiller@fakeshopify.com,263-940-8101,yes,9,844.8109520191633,Honduras,no,repeat,TX
236,no,2022-03-05,female,Melissa,Miller,melissamiller@fakeshopify.com,(468)866-3778,no,7,555.7348506886278,Venezuela,no,repeat,TX
237,no,2022-05-11,male,Dakota,Murphy,dakotamurphy@fakeshopify.com,+1-683-895-3057x82334,yes,3,69.70643864208016,Taiwan,no,repeat,OR
238,no,2022-04-14,male,Jesse,Stevenson,jessestevenson@fakeshopify.com,001-411-472-1421x1704,yes,6,435.51323976523884,Dominica,no,repeat,MA
239,no,2022-05-07,female,Amber,Barr,amberbarr@fakeshopify.com,882.458.9995x877,no,0,0,Haiti,yes,new,TX
240,no,2022-04-27,male,Matthew,Barajas,matthewbarajas@fakeshopify.com,(984)756-7204x75868,no,8,996.3393349574629,Norway,yes,repeat,NY
241,no,2022-01-24,female,Shannon,Nguyen,shannonnguyen@fakeshopify.com,001-322-602-4418x543,yes,7,627.1775305230196,Chile,no,repeat,NJ
242,no,2022-01-18,male,John,Jimenez,johnjimenez@fakeshopify.com,+1-989-759-8850x1238,yes,1,294.30564379823784,Lao People's Democratic Republic,no,new,NJ
243,no,2022-02-12,female,Kimberly,Nelson,kimberlynelson@fakeshopify.com,+1-593-512-2219x6020,yes,2,133.77561501698597,Bolivia,no,repeat,OR
244,no,2022-01-20,female,Brandy,Burch,brandyburch@fakeshopify.com,8025411613,yes,6,508.31060376317043,Venezuela,no,repeat,OR
245,no,2022-03-03,female,Linda,Benson,lindabenson@fakeshopify.com,838-591-6398x81352,no,6,739.7336681285383,Brazil,yes,repeat,MA
246,no,2022-04-06,male,Martin,Knight,martinknight@fakeshopify.com,(400)196-0354,yes,1,79.3526260801165,Liberia,yes,new,TX
247,no,2022-02-11,female,Courtney,Copeland,courtneycopeland@fakeshopify.com,966-606-2499x140,yes,7,670.1036721241957,Hungary,no,repeat,CA
248,no,2022-04-04,female,Susan,Pope,susanpope@fakeshopify.com,920.204.7343x233,yes,8,846.1009803691669,Antarctica (the territory South of 60 deg S),yes,repeat,TX
249,no,2022-03-28,male,Raymond,Munoz,raymondmunoz@fakeshopify.com,+1-191-683-3070,no,7,546.581349904659,Montenegro,no,repeat,NJ
250,no,2022-04-17,female,Whitney,Carter,whitneycarter@fakeshopify.com,782-385-8835x62272,yes,3,125.23417412883985,Japan,yes,repeat,OR
251,no,2022-04-02,male,James,Alexander,jamesalexander@fakeshopify.com,096-946-0003x33148,no,5,465.60223188072956,Micronesia,no,repeat,NY
252,no,2022-01-23,female,Carol,Stanton,carolstanton@fakeshopify.com,001-494-698-2407x912,yes,7,390.8981816032446,French Polynesia,no,repeat,MA
253,yes,2022-04-24,male,Brandon,Gray,brandongray@fakeshopify.com,435.233.2796,no,5,704.3577471089918,Brunei Darussalam,yes,repeat,TX
254,no,2022-05-19,male,John,Whitehead,johnwhitehead@fakeshopify.com,8816379937,yes,3,168.99911969214244,Central African Republic,yes,repeat,NY
255,yes,2022-02-20,male,Robert,Nguyen,robertnguyen@fakeshopify.com,+1-414-985-8426x316,yes,4,578.439267418836,Brazil,no,repeat,CA
256,no,2022-05-08,female,Kelly,Jackson,kellyjackson@fakeshopify.com,247.753.8076,no,2,289.92592197135434,Philippines,no,repeat,TX
257,no,2022-01-18,female,Kimberly,Lang,kimberlylang@fakeshopify.com,525-734-5606,no,0,0,Saint Martin,no,new,NJ
258,no,2022-02-11,female,Vicki,Hunt,vickihunt@fakeshopify.com,349-158-4538x77543,no,2,124.4735100579698,Monaco,yes,repeat,MA
259,yes,2022-05-14,male,Thomas,Austin,thomasaustin@fakeshopify.com,3557936814,yes,2,267.8845102042598,Libyan Arab Jamahiriya,no,repeat,TX
260,no,2022-03-06,male,Jason,Rogers,jasonrogers@fakeshopify.com,001-804-362-1015,yes,6,741.3315857400719,Guadeloupe,no,repeat,MA
261,no,2022-04-18,male,Steven,Garrison,stevengarrison@fakeshopify.com,768.907.7005x1393,yes,6,439.3773766015347,Benin,no,repeat,NY
262,no,2022-03-30,female,Sharon,Chambers,sharonchambers@fakeshopify.com,6100252241,yes,6,785.018151780537,Puerto Rico,no,repeat,OR
263,no,2022-04-16,male,Alan,Gates,alangates@fakeshopify.com,3656508255,no,4,697.2407584480443,Tuvalu,no,repeat,TX
264,yes,2022-01-16,female,Tamara,Maynard,tamaramaynard@fakeshopify.com,793.570.6123,no,5,581.5737775840446,Serbia,no,repeat,CA
265,no,2022-03-05,female,Leah,Walsh,leahwalsh@fakeshopify.com,3808370739,yes,1,296.8630685944163,Honduras,no,new,MA
266,yes,2022-01-24,male,Robert,Gonzales,robertgonzales@fakeshopify.com,001-387-011-8485x0539,no,9,824.866586569284,Aruba,no,repeat,NY
267,no,2022-03-12,male,Andre,Wilson,andrewilson@fakeshopify.com,5412026244,no,1,273.9994140171809,Burkina Faso,no,new,CA
268,no,2022-01-09,female,Rachel,Schroeder,rachelschroeder@fakeshopify.com,3283087948,no,6,757.8158850253272,Gambia,no,repeat,MA
269,yes,2022-04-24,male,Dustin,Moon,dustinmoon@fakeshopify.com,4475194846,yes,9,834.8410139194322,United States Minor Outlying Islands,yes,repeat,OR
270,no,2022-03-23,male,Andrew,Jackson,andrewjackson@fakeshopify.com,+1-209-154-5462x61734,no,2,131.40018770750854,Guernsey,no,repeat,NY
271,no,2022-05-19,female,Elizabeth,Fields,elizabethfields@fakeshopify.com,+1-572-331-0974x383,yes,7,353.8920752986006,Paraguay,yes,repeat,CA
272,no,2022-05-15,female,Samantha,Ponce,samanthaponce@fakeshopify.com,381-966-7737x9948,no,1,272.7039885079633,Cyprus,no,new,NJ
273,no,2022-02-03,female,Deborah,Mitchell,deborahmitchell@fakeshopify.com,+1-399-722-6388x8205,no,3,197.38661378294043,United Arab Emirates,yes,repeat,MA
274,no,2022-05-16,male,Justin,Johnson,justinjohnson@fakeshopify.com,001-089-922-8971x812,yes,3,244.0679051130305,Germany,yes,repeat,NJ
275,yes,2022-05-01,male,Justin,Huang,justinhuang@fakeshopify.com,541-472-9108x1586,no,7,540.3886990460003,Thailand,no,repeat,CA
276,no,2022-03-01,female,Karen,Jordan,karenjordan@fakeshopify.com,8899395416,no,5,355.169554334181,France,yes,repeat,CA
277,no,2022-04-28,female,Melissa,Sawyer,melissasawyer@fakeshopify.com,(782)293-8612x644,no,4,408.7463660726351,Montenegro,no,repeat,MA
278,yes,2022-04-01,male,Chad,Walsh,chadwalsh@fakeshopify.com,001-198-668-1968,no,3,92.17163046261112,Norfolk Island,yes,repeat,MA
279,no,2022-02-10,male,Frank,Cantrell,frankcantrell@fakeshopify.com,245.543.0590x43211,yes,1,233.63405315603168,Belgium,yes,new,MA
280,no,2022-01-12,female,Melissa,Mckinney,melissamckinney@fakeshopify.com,499.271.1616,yes,6,656.9646655663333,Lithuania,no,repeat,TX
281,no,2022-04-13,female,Mallory,Green,mallorygreen@fakeshopify.com,299-141-2092x7127,no,3,300.71751883270474,Montserrat,yes,repeat,NJ
282,no,2022-02-06,female,Michelle,Dorsey,michelledorsey@fakeshopify.com,001-433-774-4627x85774,no,2,180.42640365094084,Brunei Darussalam,no,repeat,NJ
283,no,2022-03-26,female,Carrie,Lee,carrielee@fakeshopify.com,001-420-905-5453,no,1,265.79188083745237,Panama,yes,new,MA
284,no,2022-01-26,female,Veronica,Calhoun,veronicacalhoun@fakeshopify.com,656.604.5319x0325,no,7,793.466615483764,Switzerland,yes,repeat,NY
285,no,2022-01-07,female,Morgan,Valdez,morganvaldez@fakeshopify.com,(010)496-3749x741,no,5,700.5467815568992,Iceland,yes,repeat,NJ
286,no,2022-04-27,male,Ryan,Townsend,ryantownsend@fakeshopify.com,001-535-265-8488,no,7,439.9968712470239,Macedonia,no,repeat,NY
287,no,2022-05-11,female,Ashley,Allen,ashleyallen@fakeshopify.com,943-349-7652x9955,yes,8,1057.3509313037416,British Indian Ocean Territory (Chagos Archipelago),yes,repeat,MA
288,no,2022-02-10,female,Brittany,Wright,brittanywright@fakeshopify.com,487.443.0197,no,9,791.7792383715746,Portugal,yes,repeat,CA
289,no,2022-02-28,male,John,Diaz,johndiaz@fakeshopify.com,029.052.0910x16784,yes,0,0,Western Sahara,yes,new,TX
290,no,2022-01-04,male,Timothy,Carr,timothycarr@fakeshopify.com,(095)260-8430,yes,6,342.1023349848538,Canada,no,repeat,CA
291,no,2022-01-20,male,Luis,Charles,luischarles@fakeshopify.com,(135)888-1425x0670,yes,8,941.7790696976949,Armenia,no,repeat,TX
292,no,2022-03-04,female,Cynthia,Schmidt,cynthiaschmidt@fakeshopify.com,(916)428-2156,yes,5,344.24281049771594,Ukraine,no,repeat,OR
293,no,2022-03-20,female,Lauren,Bennett,laurenbennett@fakeshopify.com,(499)503-8636x502,no,2,66.28207021653164,Antigua and Barbuda,no,repeat,CA
294,no,2022-03-14,female,Lori,Carney,loricarney@fakeshopify.com,(233)758-5220,no,5,343.2083030285766,Malta,yes,repeat,TX
295,no,2022-03-24,male,Brian,Cochran,briancochran@fakeshopify.com,9662216785,yes,9,974.2264730115053,Vietnam,yes,repeat,CA
296,no,2022-03-26,female,Sabrina,Reyes,sabrinareyes@fakeshopify.com,262.087.4167x1238,no,4,628.795925622891,South Georgia and the South Sandwich Islands,yes,repeat,MA
297,no,2022-02-19,male,Joshua,Lopez,joshualopez@fakeshopify.com,+1-040-832-5851x76239,no,7,434.4411750521417,Slovenia,no,repeat,CA
298,no,2022-03-11,male,Andrew,Little,andrewlittle@fakeshopify.com,538-891-8400,yes,7,531.5001752073204,Finland,yes,repeat,CA
299,no,2022-05-13,female,Kimberly,Estrada,kimberlyestrada@fakeshopify.com,+1-530-744-5025x5194,no,2,100.53661869153095,Bosnia and Herzegovina,no,repeat,CA
300,no,2022-03-03,male,Brian,Anderson,briananderson@fakeshopify.com,981.414.3924x14920,no,4,683.1068588588658,Ireland,no,repeat,TX
301,no,2022-05-01,female,Sierra,Phillips,sierraphillips@fakeshopify.com,424-344-4685,no,8,942.6447030754757,Saint Vincent and the Grenadines,yes,repeat,NY
302,yes,2022-03-19,female,Erica,Erickson,ericaerickson@fakeshopify.com,488.731.2204,no,5,744.5300840605,Malta,yes,repeat,CA
303,yes,2022-02-23,female,Tracy,Parker,tracyparker@fakeshopify.com,(008)225-8322,no,1,200.1438455105858,Bhutan,no,new,MA
304,no,2022-01-21,male,Kyle,Rich,kylerich@fakeshopify.com,+1-261-612-9758x23653,no,6,587.4113192797913,Estonia,yes,repeat,NY
305,no,2022-04-07,female,Michelle,Reid,michellereid@fakeshopify.com,583.207.0838,no,9,1075.936031309581,Sri Lanka,yes,repeat,TX
306,no,2022-04-24,male,Steve,Wood,stevewood@fakeshopify.com,+1-521-622-2044,no,3,60.474456344973284,Samoa,no,repeat,NJ
307,no,2022-02-09,male,Jason,Johnson,jasonjohnson@fakeshopify.com,(057)605-3469,yes,8,1056.7361723632648,Aruba,no,repeat,OR
308,no,2022-05-07,male,Ryan,Webb,ryanwebb@fakeshopify.com,668.297.7443x2062,yes,7,458.2897035216115,Paraguay,yes,repeat,NY
309,no,2022-04-24,female,Sally,Porter,sallyporter@fakeshopify.com,(535)242-9660x457,yes,5,768.7275172306399,Canada,no,repeat,CA
310,no,2022-02-04,female,Stacie,Smith,staciesmith@fakeshopify.com,176.935.7651x9759,yes,1,313.84673386836016,Western Sahara,no,new,NJ
311,yes,2022-01-10,male,Robert,Yang,robertyang@fakeshopify.com,001-775-392-8135x3201,yes,8,768.8158008087311,Equatorial Guinea,no,repeat,OR
312,no,2022-05-17,male,Daniel,Chang,danielchang@fakeshopify.com,001-597-336-7851x60708,yes,8,779.8721599732536,French Guiana,yes,repeat,TX
313,no,2022-01-13,male,Sean,Smith,seansmith@fakeshopify.com,+1-076-921-1982,no,6,797.9994284679574,Holy See (Vatican City State),no,repeat,NJ
314,no,2022-02-25,female,Maureen,Walker,maureenwalker@fakeshopify.com,001-655-756-2922x14826,yes,0,0,Austria,no,new,NY
315,no,2022-02-05,male,Cody,Villarreal,codyvillarreal@fakeshopify.com,138-761-1766x01168,yes,7,618.7109842333889,Martinique,no,repeat,MA
316,no,2022-01-30,male,James,Duarte,jamesduarte@fakeshopify.com,(035)098-5715x80952,no,1,214.075771622497,Botswana,yes,new,OR
317,no,2022-04-19,female,Teresa,Johnson,teresajohnson@fakeshopify.com,001-249-369-0039,no,7,695.3906582589545,Switzerland,yes,repeat,NJ
318,no,2022-01-20,male,Christopher,Smith,christophersmith@fakeshopify.com,453-835-3675,yes,1,52.68379594891387,Finland,no,new,TX
319,no,2022-02-16,female,Sarah,Obrien,sarahobrien@fakeshopify.com,527-469-2138,no,4,354.18758739836085,Suriname,no,repeat,MA
320,no,2022-02-26,female,Maria,Beard,mariabeard@fakeshopify.com,294.192.0021,yes,2,260.1334071956328,Dominican Republic,no,repeat,CA
321,no,2022-01-19,female,Lori,Williams,loriwilliams@fakeshopify.com,001-579-309-7678x8776,yes,3,260.09372736823804,Cyprus,yes,repeat,OR
322,yes,2022-02-21,male,Jacob,Bass,jacobbass@fakeshopify.com,336.589.6241x9174,no,5,624.1617640270022,Western Sahara,yes,repeat,CA
323,no,2022-05-19,female,Jacqueline,Delacruz,jacquelinedelacruz@fakeshopify.com,944.209.7815,yes,6,466.39541094931246,Faroe Islands,no,repeat,MA
324,yes,2022-03-29,male,Charles,Flores,charlesflores@fakeshopify.com,033-755-8823,no,3,238.48048501255292,Svalbard & Jan Mayen Islands,yes,repeat,NJ
325,no,2022-03-02,female,Susan,Simpson,susansimpson@fakeshopify.com,(067)199-1932x99004,yes,5,699.358901006497,Syrian Arab Republic,no,repeat,TX
326,no,2022-04-01,male,David,Barton,davidbarton@fakeshopify.com,(569)081-8632,yes,4,394.82149441453,American Samoa,yes,repeat,OR
327,no,2022-03-09,male,Brandon,Mendoza,brandonmendoza@fakeshopify.com,+1-908-581-9112x3577,no,4,600.4953329037517,Antarctica (the territory South of 60 deg S),no,repeat,NY
328,yes,2022-04-05,male,David,Thompson,davidthompson@fakeshopify.com,(177)248-9283,no,0,0,Niue,yes,new,CA
329,no,2022-01-07,female,Kathryn,Martinez,kathrynmartinez@fakeshopify.com,811.137.7348x38301,yes,8,1029.1495183985126,Trinidad and Tobago,yes,repeat,TX
330,yes,2022-01-09,male,Jason,Russell,jasonrussell@fakeshopify.com,+1-653-944-7523x826,yes,6,741.1688682921401,South Georgia and the South Sandwich Islands,no,repeat,NJ
331,no,2022-02-13,male,Michael,Jones,michaeljones@fakeshopify.com,(024)922-9349x63075,no,1,68.95695946514115,Nicaragua,no,new,TX
332,no,2022-01-04,male,Jared,Moore,jaredmoore@fakeshopify.com,732.182.6542,yes,0,0,Heard Island and McDonald Islands,yes,new,OR
333,no,2022-04-14,female,Cassandra,Hopkins,cassandrahopkins@fakeshopify.com,(580)286-8097x050,yes,6,553.8626780853848,Yemen,yes,repeat,NJ
334,no,2022-02-26,male,Alfred,Alvarez,alfredalvarez@fakeshopify.com,478.989.5472x5943,yes,9,852.1837332376065,Congo,no,repeat,OR
335,yes,2022-04-20,female,Julie,Porter,julieporter@fakeshopify.com,(666)490-2271x10888,no,1,338.14468188844523,Ukraine,no,new,MA
336,yes,2022-01-17,male,Robert,Scott,robertscott@fakeshopify.com,(852)492-0976x780,no,7,573.9726221148059,Turkey,yes,repeat,NY
337,no,2022-01-28,male,Michael,Phillips,michaelphillips@fakeshopify.com,+1-905-303-2854x643,no,2,153.41693165977406,Sri Lanka,no,repeat,NJ
338,yes,2022-01-31,female,Shelley,Pham,shelleypham@fakeshopify.com,+1-760-413-5200x666,yes,4,401.41303623141994,Micronesia,no,repeat,MA
